 50
  1         2         3       4        5         6        7         8        9        10       11       12      13        14       15      16        17        18       19       20       21       22      23       24       25      26        27        28      29       30        31       32      33       34        35      36        37       38        39      40       41       42     43        44       45        46      47     48      50      51
 5094.312  4959.93  4055.92 6599.739 18590.210 14734.647 4674.727 1737.374 5623.828 3984.094 7766.562 4013.776 6178.708 1566.667 1619.454 2158.275 2134.143 704.530  334.605  596.255   1430.040 397.774  213.500 679.943  1204.738 6729.162 920.227  432.091  1178.823 1567.472 404.112  2438.002 3704.345 2407.980 1490.525 2337.167 1465.359 603.873  863.535  815.914  1479.966 487.144  3169.983 611.681  116.130  416.289  266.176 271.442 304.932 405.118
  4823.82  6206.21  5585.23 5038.729 14915.497 14498.446 7896.050 1949.102 5620.709 4111.830 6398.013 2999.036 6131.312 1489.205 1653.609 2132.521 1959.702 1413.884 354.877  1225.837  1370.679 715.117  210.321 750.672  887.155  7607.555 1007.203 549.982  843.935  2263.950 490.918  1336.447 5773.932 2204.707 1667.941 3048.535 1815.927 1410.520 721.969  732.144  1089.052 853.998  2401.848 577.376  259.404  208.726  320.843 424.028 351.838 528.900
  4268.16  8050.45  4961.02 5489.262 12763.640 13443.314 8398.144 2045.114 4810.017 3290.786 4258.798 2553.978 6238.835 2185.545 2217.654 2239.489 1842.004 830.169  708.058  1075.988  952.369  722.904  328.157 818.602  491.562  6440.144 1377.429 146.197  979.773  1489.506 1023.860 788.165  4701.304 1891.952 946.155  2522.717 2769.685 1999.813 696.176  885.768  767.074  1015.922 2117.945 916.056  237.460  256.719  676.098 339.509 298.523 649.661
  3548.16  6606.89  6096.10 6333.447 10684.136 14577.067 8534.095 1977.251 4072.656 3652.848 3603.566 2421.596 3756.277 2237.292 1969.605 1796.521 1701.556 1368.777 1142.861 626.784   939.238  1191.009 627.311 915.929  654.708  3619.591 2991.869 297.806  728.501  877.199  1188.541 1068.871 4794.020 1666.741 1367.016 1833.369 3689.396 1640.499 820.273  581.679  767.122  946.657  1275.663 696.166  415.843  237.116  201.268 521.641 347.993 512.623
  3223.98  5009.89  5080.13 5508.237 13023.098 13119.507 8652.375 2944.862 4380.085 2476.960 4125.507 1631.999 3350.370 1898.457 2598.181 2287.482 1156.306 1044.084 892.921  162.318   726.974  798.460  596.540 658.406  598.484  1996.009 2916.940 561.193  570.429  959.268  1417.350 983.209  3178.357 2129.708 844.261  1187.326 3373.587 1480.317 1298.533 784.481  643.056  1138.534 1593.372 1073.871 263.920  264.257  555.403 518.336 332.094 688.930
 2916.309  5426.45  6791.77 5896.613 13581.776 12717.632 8364.730 3955.777 3396.354 2494.816 2907.434 1520.947 2059.569 1867.571 2768.320 1743.308 1272.880 940.918  970.497  855.867   968.310  1377.101 542.644 701.646  463.406  970.577  2676.407 987.087  1078.133 579.417  1362.003 1804.097 2554.381 2267.741 969.899  1367.021 2288.210 1555.394 1638.950 798.015  762.930  995.807  1923.674 788.072  436.577  385.582  297.457 756.780 324.503 667.783
 2754.886  4282.71  6595.10 5924.352 11515.585 9447.602  7595.111 3942.501 4737.661 1508.996 2167.033 961.201  1595.467 1626.284 2424.759 2188.175 696.369  1415.304 1067.860 1490.306  651.569  638.800  747.984 767.595  408.155  865.144  2371.324 1860.497 673.388  431.925  696.936  1659.414 1539.482 1299.767 1514.920 1151.514 2506.075 1782.540 1183.311 661.525  811.585  767.680  1958.031 882.061  439.044  196.870  0.000   703.318 495.976 561.195
  2445.48  3922.60  6376.66 5503.204 11460.669 9977.294  8980.555 5075.832 5131.313 1225.235 1582.479 638.906  1152.443 1547.091 2633.046 1745.085 1302.029 1644.721 1132.767 1623.460  409.512  507.693  993.674 740.082  143.043  667.551  1262.651 1770.193 1076.210 536.463  583.923  2700.906 1599.865 1761.067 1497.480 1718.760 1799.453 2584.097 1198.284 968.747  862.175  713.082  1696.623 934.482  749.093  608.433  87.591  506.815 614.950 562.605
   2267.1  2918.85  5602.10 4737.565 9841.373  9654.295  9124.833 4591.375 5281.919 976.461  994.414  553.247  1276.528 903.603  2016.554 1513.037 1072.268 1110.651 828.097  2290.309  310.786  272.771  391.203 1115.758 278.567  807.375  442.509  2437.693 718.592  340.208  666.325  2178.694 1620.064 980.511  2413.492 1325.886 1399.136 1522.951 1463.411 843.689  696.263  668.924  2065.910 631.788  472.926  377.097  59.838  489.009 435.597 461.064
